Plant,Water_source_type,Irrigation_frequency (times/week),Water_usage_efficiency,Frost_risk,TimestampPerWeek
jute,Groundwater,4,1.76871454254392,91.4887648605167,2025-03-09
jute,Groundwater,2,3.33420079071873,23.7584284630793,2025-03-09
jute,Groundwater,5,2.66862503821778,75.8766558126532,2025-03-09
jute,Recycled,2,4.43786191597959,57.4400738517223,2025-03-09
jute,Recycled,2,3.81132042104351,73.8093118984538,2025-03-09
jute,Recycled,5,4.88851689074439,28.5403570760435,2025-03-09
jute,Groundwater,4,3.49064021811144,75.1646809766466,2025-03-09
jute,Recycled,6,4.06018013290136,62.401007604548,2025-03-16
jute,Groundwater,1,2.38496586412348,60.3891682880048,2025-03-16
jute,Groundwater,3,3.00405695326284,55.037507392726,2025-03-16
jute,River,2,2.84051944446486,55.5349248760158,2025-03-16
jute,River,2,1.57120918242804,15.0922634604591,2025-03-16
jute,River,4,4.96986279583538,40.3987356404623,2025-03-16
jute,Groundwater,1,4.6451261340004,82.157097501241,2025-03-16
jute,Groundwater,3,4.97408105276445,75.5606501688738,2025-03-23
jute,Groundwater,1,2.75318551486274,72.7869482486586,2025-03-23
jute,River,6,3.98750398922631,19.0559581946118,2025-03-23
jute,Recycled,2,2.09539543848207,53.5666692063163,2025-03-23
jute,Recycled,6,3.10977838131885,4.09432427516146,2025-03-23
jute,Groundwater,3,1.80687965613911,48.3632262138669,2025-03-23
jute,River,1,2.93277260521091,64.0962165922195,2025-03-23
jute,Groundwater,1,2.23319670212145,51.4215579159245,2025-03-30
jute,Groundwater,5,4.16869765647099,62.5515527867621,2025-03-30
jute,Groundwater,2,3.10223502594514,22.7596205252282,2025-03-30
jute,Groundwater,5,4.70465722762595,46.0743545317943,2025-03-30
jute,Groundwater,4,1.13189438376513,33.5607312090187,2025-03-30
jute,Groundwater,1,3.31558439333615,80.134423187538,2025-03-30
jute,Recycled,6,3.74457588299567,91.0922825261443,2025-03-30
jute,Recycled,5,3.03145805477781,53.2167408046784,2025-04-06
jute,Groundwater,6,2.85715174566746,80.6157461397205,2025-04-06
jute,Groundwater,2,4.78688835517361,61.425411697328,2025-04-06
jute,Recycled,5,4.63983534575153,58.4195536389993,2025-04-06
jute,Groundwater,4,3.65333444765496,68.3317396998177,2025-04-06
jute,Groundwater,4,3.37387454109597,6.98109476154148,2025-04-06
jute,Recycled,1,4.65790800421672,18.2536691566189,2025-04-06
jute,River,5,1.46276580277642,32.5519229629576,2025-04-13
jute,Recycled,1,4.57174767494423,11.2732697886069,2025-04-13
jute,Recycled,4,3.63594230326228,48.7715187177897,2025-04-13
jute,Groundwater,1,4.6778412736031,94.9367990982672,2025-04-13
coffee,Recycled,5,4.05418632448702,80.5965801827112,2025-01-05
coffee,Groundwater,5,2.28414336358832,7.24034583878921,2025-01-05
coffee,Recycled,3,1.19417871475553,56.0719716698951,2025-01-05
coffee,River,5,4.23632507139286,55.7439775793746,2025-01-05
coffee,River,1,4.23408545349604,36.5229197406732,2025-01-05
coffee,Recycled,6,2.37337351377512,67.4333904015107,2025-01-12
coffee,River,5,2.38110588638944,79.8635266820865,2025-01-12
coffee,Groundwater,1,1.26605128908936,84.9260958790867,2025-01-12
coffee,Recycled,5,1.66467350474121,8.53882363897036,2025-01-12
coffee,Groundwater,5,4.46923298000604,35.2746438481234,2025-01-12
coffee,River,1,4.56657705212168,30.6410450398081,2025-01-12
coffee,Groundwater,4,4.67800846344302,96.2698429097963,2025-01-12
coffee,Recycled,1,3.81978184531182,38.7446181623623,2025-01-19
coffee,Groundwater,5,1.20434627122678,44.1872705076756,2025-01-19
coffee,Groundwater,1,3.58414724201058,69.7147980961792,2025-01-19
coffee,Recycled,4,2.50332057637051,97.7043123355157,2025-01-19
coffee,Groundwater,1,3.90430821848882,6.54613440549564,2025-01-19
coffee,River,1,2.59691568384804,34.1274096942427,2025-01-19
coffee,River,1,3.77960758641239,84.3311638880843,2025-01-19
coffee,Recycled,5,1.99558173802815,60.4213014786392,2025-01-26
coffee,Groundwater,3,2.48399756926694,64.669241714141,2025-01-26
coffee,River,2,1.43975033798837,4.28782786506212,2025-01-26
coffee,Groundwater,4,4.53711817253506,64.2253339292103,2025-01-26
coffee,Groundwater,4,2.02923429250389,29.8964969359449,2025-01-26
coffee,Groundwater,5,4.10636855961023,49.9305541237568,2025-01-26
coffee,Groundwater,5,1.94346170228579,46.4710768240677,2025-01-26
coffee,Recycled,5,1.32277688340289,4.90379863790654,2025-02-02
coffee,Recycled,2,2.77301425516077,81.7089457372374,2025-02-02
coffee,Groundwater,6,2.39266969958455,28.6426257535173,2025-02-02
coffee,Recycled,5,4.63053439058697,14.6975808474565,2025-02-02
coffee,Recycled,4,4.55529595061008,63.3694430992534,2025-02-02
coffee,Recycled,1,3.5162359246792,18.1444927983928,2025-02-02
coffee,River,1,3.32780204498946,88.7023453946634,2025-02-02
coffee,River,1,4.08150987580696,9.36412674852955,2025-02-09
coffee,River,6,1.93588968313463,7.90397700911476,2025-02-09
coffee,Recycled,6,2.99211600099643,32.8272820876605,2025-02-09
coffee,Recycled,4,4.53223576777865,50.89498989752,2025-02-09
coffee,River,6,2.68818137769162,91.7590025512944,2025-02-09
coffee,Groundwater,5,4.98684273280403,27.8347569286422,2025-02-09
coffee,River,2,2.93017001882206,42.5079510855467,2025-02-09
coffee,Recycled,2,3.81148125383309,51.7090731260717,2025-02-16
coffee,Recycled,2,1.57125785192925,8.85472183645084,2025-02-16
coffee,Groundwater,2,3.21858509993466,67.3487607087707,2025-02-16
coffee,Groundwater,5,4.88908025773587,65.7283546353167,2025-02-16
coffee,Groundwater,3,1.76122330677398,14.9428439147789,2025-02-16
coffee,Groundwater,2,3.85840892761495,96.0694370885398,2025-02-16
coffee,River,3,2.23246327834396,97.633666009013,2025-02-16
coffee,River,1,2.18503664054326,85.6441516440649,2025-02-23
coffee,Recycled,5,2.93298890942976,26.5322169791322,2025-02-23
coffee,River,6,3.8158208362535,79.0997143722119,2025-02-23
coffee,River,4,4.83886563642493,25.1250337052923,2025-02-23
coffee,River,1,2.2698333091313,9.27232416564604,2025-02-23
coffee,River,3,3.48303861970511,85.1211316267138,2025-02-23
coffee,Recycled,5,2.11620420843964,47.2527265810125,2025-02-23
coffee,Recycled,6,3.23909695964366,21.7445163173879,2025-03-02
coffee,River,3,3.74858484023687,66.1396220344997,2025-03-02
coffee,River,1,3.27507987651874,48.3450585848498,2025-03-02
coffee,Groundwater,1,3.78663018748275,20.1105315632329,2025-03-02
coffee,River,4,1.15907505714691,98.9264500127751,2025-03-02
coffee,Recycled,6,1.15964093715743,66.4654509302665,2025-03-02
coffee,Recycled,3,3.78330747905253,10.7128464202676,2025-03-02
coffee,Groundwater,2,3.79437861411551,95.0813910120105,2025-03-09
coffee,River,5,1.52996578087945,87.6006094766523,2025-03-09
coffee,Groundwater,2,4.17738685240188,72.3891127561367,2025-03-09
coffee,Recycled,2,2.09053464602288,80.3236848619657,2025-03-09
coffee,Recycled,5,2.6973255506627,84.7419852232152,2025-03-09
coffee,Recycled,2,1.97299517178927,94.90199339518,2025-03-09
coffee,Groundwater,1,2.29984829006624,99.9572743507514,2025-03-09
coffee,Recycled,6,1.6797349062832,26.8231210630262,2025-03-16
coffee,River,4,3.66751725973703,4.55970345870934,2025-03-16
coffee,Recycled,5,1.25086126961726,6.33018616582156,2025-03-16
coffee,Recycled,5,3.14742374797608,82.6375508508017,2025-03-16
coffee,River,6,3.50333130732485,73.8273655097617,2025-03-16
coffee,River,6,3.50300566773174,9.489044280624089,2025-03-16
coffee,River,2,4.8680374598535,60.8796655805948,2025-03-16
coffee,Recycled,6,2.97920919271907,99.0519237400327,2025-03-23
coffee,Groundwater,2,2.580127976256,81.8194939837369,2025-03-23
coffee,Groundwater,1,4.59264349645572,78.7395561900858,2025-03-23
coffee,Recycled,5,4.69697363287132,84.0463557923705,2025-03-23
coffee,Groundwater,1,3.58943908682793,94.1640793972862,2025-03-23
coffee,River,6,3.34903783617861,78.2354415028791,2025-03-23
coffee,River,1,1.24075460769588,19.8374879647582,2025-03-23
coffee,River,3,3.47275644075193,39.2330610421205,2025-03-30
coffee,River,5,1.35637195369034,49.9690462408472,2025-03-30
coffee,Groundwater,5,4.09980908162802,15.2412435991697,2025-03-30
coffee,River,1,3.46487559109855,70.7299277770112,2025-03-30
coffee,Groundwater,4,3.18155807621331,49.6899205713619,2025-03-30
coffee,Recycled,2,2.04930024802155,92.3315547996793,2025-03-30
coffee,Groundwater,6,2.80427616651786,30.9205273789092,2025-03-30
coffee,Recycled,2,2.67330221598251,40.2256868144127,2025-04-06
coffee,River,5,1.8613324331258,54.0878199812349,2025-04-06
coffee,Recycled,2,4.13212823519641,17.75344525243,2025-04-06
coffee,Recycled,2,4.56478144525538,75.5694129594064,2025-04-06
coffee,Groundwater,5,1.98866213557818,87.9380130751877,2025-04-06
coffee,Groundwater,4,1.18379235856085,38.2213993538451,2025-04-06
coffee,River,5,4.11161898524363,77.7196389992403,2025-04-06
coffee,Recycled,6,4.19079632834885,22.3368386356611,2025-04-13
coffee,Recycled,5,2.44701042782794,41.7827292112108,2025-04-13
coffee,Recycled,6,4.11938800400292,49.6197912491768,2025-04-13
coffee,Groundwater,3,2.75881911389863,47.2712670589027,2025-04-13
